fecha_ingreso,hora_ingreso,nro_registro_interno,situacion,origen,es_anonima,tema,subtema,provincia,localidad,via_ingreso,consultante_provincia,consultante_como_conocio_la_linea,consultante_edad_aparente
2022-01-16,14:23,8465259425,Urgencia,Ciudadano,Sí,Otro,Teléfono clínica,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,60.0
2022-01-16,17:43,5565259425,Urgencia,Ciudadano,Sí,Salud,Salud mental,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,40.0
2022-01-16,22:14,575259425,Urgencia,Ciudadano,Sí,Salud,Salud mental,,,Línea 145,,,0.0
2022-01-17,00:33,3575259425,Urgencia,Ciudadano,Sí,Salud,Salud mental,Buenos Aires,Benavidez,Línea 145,,,0.0
2022-01-17,03:10,5575259425,Urgencia,Ciudadano,No,Salud,Salud mental,,,Línea 145,Santiago del Estero,,0.0
2022-01-17,09:23,1584359425,Urgencia,Ciudadano,No,Relaciones de familia (ex legal familia),"Protección de niños, niñas y adolescentes en desamparo",,,Línea 145,Buenos Aires,,25.0
2022-01-17,10:58,8494359425,Urgencia,Ciudadano,No,Trata,Venta de niños y otros delitos,,,Línea 145,Buenos Aires,,40.0
2022-01-17,11:42,594359425,Urgencia,Ciudadano,No,Trata,Salud mental,,,Línea 145,Santa Fe,,49.0
2022-01-17,16:29,6505359425,Urgencia,Ciudadano,Sí,Trata,Conflicto de pareja,,,Línea 145,,,30.0
2022-01-17,17:32,1515359425,Urgencia,Ciudadano,Sí,Trabajo (ex legal laboral),"Maltrato, discriminación, falta de respeto, acoso, hostigamiento o mobbing",,,Línea 145,,,30.0
2022-01-17,19:30,7515359425,Urgencia,Ciudadano,No,Trata,Explotación sexual,,,Línea 145,Santiago del Estero,,47.0
2022-01-19,01:23,3555359425,Urgencia,Ciudadano,No,Salud,Salud mental,Buenos Aires,,Línea 145,Ciudad Autónoma de Buenos Aires,,60.0
2022-01-19,06:54,7555359425,Urgencia,Ciudadano,No,Salud,Salud mental,,,Línea 145,Ciudad Autónoma de Buenos Aires,,55.0
2022-01-19,12:31,8465359425,Urgencia,Ciudadano,No,Violencia de género,Económica,,,Línea 145,,,0.0
2022-01-19,15:20,565359425,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Córdoba,La Falda,Línea 145,Córdoba,,50.0
2022-01-19,16:28,1565359425,Urgencia,Ciudadano,No,Salud,Salud mental,,,Línea 145,Buenos Aires,,50.0
2022-01-19,20:34,3565359425,Urgencia,Ciudadano,No,Otro,Consulta línea 144,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,40.0
2022-01-20,03:27,2575359425,Urgencia,Ciudadano,No,Salud,Salud mental,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,40.0
2022-01-20,13:24,5575359425,Urgencia,Ciudadano,No,Salud,Salud mental,,,Línea 145,,,0.0
2022-01-21,10:35,3594459425,Urgencia,Ciudadano,No,Salud,Salud mental,,,Línea 145,,,0.0
2022-01-21,12:46,5594459425,Urgencia,Ciudadano,Sí,Violencia de género,Física,,,Línea 145,,,0.0
2022-01-21,19:14,3505459425,Urgencia,Ciudadano,Sí,Vivienda,Desalojo u ocupación de vivienda (como parte actora),Buenos Aires,Ingeniero Budge,Línea 145,Buenos Aires,,60.0
2022-01-22,01:02,7505459425,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,,,Línea 145,Buenos Aires,,40.0
2022-01-22,08:45,2515459425,Urgencia,Ciudadano,Sí,Trata,Oferta laboral engañosa,,,Correo Institucional,,,40.0
2022-01-22,11:58,8425459425,Urgencia,Ciudadano,Sí,Vivienda,Disputas vecinales o con la administración del consorcio,,,Línea 145,Ciudad Autónoma de Buenos Aires,,82.0
2022-01-22,12:09,525459425,Urgencia,Ciudadano,Sí,Covid,Covid,,,Línea 145,Ciudad Autónoma de Buenos Aires,,82.0
2022-01-22,15:59,535459425,Urgencia,Ciudadano,Sí,Covid,Covid,San Luis,San Luis,Línea 145,Santiago del Estero,,45.0
2022-01-22,23:14,3545459425,Urgencia,Ciudadano,Sí,Relaciones de familia (ex legal familia),"Protección de niños, niñas y adolescentes en desamparo",Corrientes,Corrientes,Línea 145,Corrientes,,50.0
2022-01-23,04:46,6545459425,Urgencia,Ciudadano,No,Trata,Explotación sexual,Tucumán,,Línea 145,Buenos Aires,,30.0
2022-01-23,12:09,5555459425,Urgencia,Ciudadano,No,Trata,Traslado de personas,Córdoba,Córdoba,Línea 145,Córdoba,,35.0
2022-01-23,12:43,7555459425,Urgencia,Ciudadano,Sí,Trata,Traslado de personas,Córdoba,Córdoba,Línea 145,Córdoba,,50.0
2022-01-23,13:39,565459425,Urgencia,Ciudadano,Sí,Otro,Pasajes para personas con discapacidad,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,50.0
2022-01-23,18:06,1575459425,Urgencia,Ciudadano,No,Otro,Hostigamiento,Mendoza,Mendoza,Línea 145,Mendoza,,70.0
2022-01-23,23:08,584559425,Urgencia,Ciudadano,No,Salud,Salud mental,,,Línea 145,,,0.0
2022-01-24,00:40,1584559425,Urgencia,Ciudadano,No,Salud,Salud mental,Santa Fe,Rosario,Línea 145,,,0.0
2022-01-25,15:32,8425559425,Urgencia,Ciudadano,Sí,Derechos de usuarios/as y consumidores/as,Otro (derechos de usuarios/as y consumidores/as),,,Línea 145,,,0.0
2022-01-25,16:51,9425559425,Urgencia,Ciudadano,Sí,Relaciones de familia (ex legal familia),Protección de adultxs mayores,Córdoba,Córdoba,Línea 145,Córdoba,,0.0
2022-01-25,17:49,525559425,Urgencia,Ciudadano,Sí,Víctima de delito (solo cenavid),Contra la propiedad: robo o hurto,,,Línea 145,,,0.0
2022-01-25,21:33,6525559425,Urgencia,Ciudadano,No,Salud,Salud mental,,,Línea 145,Ciudad Autónoma de Buenos Aires,,45.0
2022-01-25,21:40,7525559425,Urgencia,Ciudadano,Sí,Legal penal,No aplica,Córdoba,Córdoba,Línea 145,Córdoba,,40.0
2022-01-25,22:47,2535559425,Urgencia,Ciudadano,Sí,Salud,Salud mental,Buenos Aires,El Talar,Línea 145,Buenos Aires,,40.0
2022-01-26,03:15,5545559425,Urgencia,Ciudadano,No,Salud,Salud mental,,,Línea 145,Buenos Aires,,50.0
2022-01-26,04:43,7545559425,Urgencia,Ciudadano,No,Salud,Salud mental,,,Línea 145,Buenos Aires,,55.0
2022-01-26,08:29,3555559425,Urgencia,Ciudadano,No,Salud,Salud mental,,,Línea 145,,,0.0
2022-01-26,08:37,4555559425,Urgencia,Ciudadano,No,Vivienda,Problemas de alquiler,,,Línea 145,,,0.0
2022-01-26,09:57,7555559425,Urgencia,Ciudadano,Sí,Violencias,Familiar > asesoramiento para realizar denuncia,Neuquén,Plottier,Línea 145,Neuquén,,0.0
2022-01-26,15:36,1565559425,Urgencia,Ciudadano,No,Salud,Salud mental,Santiago del Estero,,Línea 145,Santiago del Estero,,40.0
2022-01-26,17:58,4565559425,Urgencia,Ciudadano,Sí,Violencia de género,Psicológica,Chaco,Las Palmas,Línea 145,Chaco,,33.0
2022-01-26,20:13,7565559425,Urgencia,Ciudadano,No,Salud,Salud mental,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,75.0
2022-01-26,22:44,9475559425,Urgencia,Ciudadano,Sí,,Responsabilidad parental,Neuquén,Plaza Huincul,Línea 145,Neuquén,Por publicidad en Internet,38.0
2022-01-26,23:30,5575559425,Urgencia,Ciudadano,No,Salud,Salud mental,Santiago del Estero,La Banda,Línea 145,Santiago del Estero,,80.0
2022-01-27,04:35,8484659425,Urgencia,Ciudadano,Sí,Salud,Salud mental,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,40.0
2022-01-27,05:06,1584659425,Urgencia,Ciudadano,No,Salud,Salud mental,Santiago del Estero,La Banda,Línea 145,Santiago del Estero,,80.0
2022-01-27,09:59,4584659425,Urgencia,Ciudadano,Sí,Trata,"Explotación laboral niñas, niños y adolescentes",Mendoza,Godoy Cruz,Línea 145,Mendoza,,0.0
2022-01-27,12:17,6584659425,Urgencia,Ciudadano,Sí,Trata,Persona desaparecida,,,Línea 145,,,0.0
2022-01-27,23:06,5594659425,Urgencia,Ciudadano,No,Trata,"Extracción forzosa de órganos, tejidos o fluidos",Buenos Aires,Del Viso,Teléfono institucional,Buenos Aires,,50.0
2022-01-28,10:45,9405659425,Urgencia,Institución - SENAF Bariloche,No,Violencias,Sexual,Río Negro,San Carlos de Bariloche,Línea 145,Río Negro,,0.0
2022-01-28,11:41,1505659425,Urgencia,Ciudadano,No,Salud,Salud mental,,,Línea 145,Ciudad Autónoma de Buenos Aires,,0.0
2022-01-28,14:30,4505659425,Urgencia,Ciudadano,No,Covid,Covid,,,Línea 145,Ciudad Autónoma de Buenos Aires,,60.0
2022-01-28,14:59,5505659425,Urgencia,Ciudadano,Sí,Acceso a documentacion personal y certificaciones,Otro (acceso a documentación personal y certificaciones),Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Ciudad Autónoma de Buenos Aires,,50.0
2022-01-28,17:02,515659425,Urgencia,Ciudadano,No,Salud,Salud mental,,,Línea 145,Ciudad Autónoma de Buenos Aires,,55.0
2022-01-28,20:39,6515659425,Urgencia,Ciudadano,No,Salud,Salud mental,,,Línea 145,Ciudad Autónoma de Buenos Aires,,55.0
2022-01-28,21:12,7515659425,Urgencia,Ciudadano,No,Salud,Salud mental,Buenos Aires,,Línea 145,Ciudad Autónoma de Buenos Aires,,50.0
2022-01-28,22:51,9425659425,Urgencia,Ciudadano,Sí,Acceso a documentacion personal y certificaciones,Otro (acceso a documentación personal y certificaciones),San Luis,San Luis,Línea 145,San Luis,,35.0
2022-01-29,01:49,2525659425,Urgencia,Ciudadano,No,Salud,Salud mental,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,70.0
2022-01-29,05:44,3525659425,Urgencia,Ciudadano,Sí,Salud,Salud mental,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,70.0
2022-01-29,11:42,1535659425,Urgencia,Ciudadano,No,Trata,Solicitud de información,,,Línea 145,,,35.0
2022-01-29,12:36,3535659425,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Salta,Orán,Línea 145,Salta,,23.0
2022-01-30,02:15,9465659425,Urgencia,Ciudadano,No,Violencia de género,Física,Santa Fe,Rosario,Línea 145,Santa Fe,,67.0
2022-01-30,10:36,8475659425,Urgencia,Ciudadano,Sí,Otro,Información línea,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,60.0
2022-01-30,11:28,9475659425,Urgencia,Ciudadano,Sí,Salud,Salud mental,Mendoza,Mendoza,Línea 145,Mendoza,,73.0
2022-01-30,12:15,2575659425,Urgencia,Ciudadano,Sí,Salud,Salud mental,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,50.0
2022-01-30,12:29,3575659425,Urgencia,Ciudadano,No,Salud,Salud mental,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,50.0
2022-01-30,14:02,9484759425,Urgencia,Ciudadano,Sí,Salud,Acceso a servicios públicos de salud,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,47.0
2022-01-30,14:30,584759425,Urgencia,Ciudadano,No,Salud,Salud mental,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,70.0
2022-01-30,15:10,1584759425,Urgencia,Ciudadano,No,Relaciones de familia (ex legal familia),Cuidado personal o régimen comunicacional,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,40.0
2022-01-30,16:08,3584759425,Urgencia,Ciudadano,No,Otro,Compañía telefónica,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,70.0
2022-01-30,19:38,2594759425,Urgencia,Ciudadano,Sí,Covid,Covid,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,50.0
2022-01-31,19:24,6515759425,Urgencia,Ciudadano,Sí,Trabajo (ex legal laboral),Cuestiones salariales o de registración,,,Línea 145,,,30.0
2022-01-31,23:03,525759425,Urgencia,Ciudadano,No,Trata,Persona desaparecida,Tucumán,San Miguel de Tucumán,Línea 145,Tucumán,,25.0
2022-02-02,12:04,2545759425,Urgencia,Ciudadano,Sí,Relaciones de familia (ex legal familia),Cuidado personal o régimen comunicacional,Salta,Salta,Línea 145,Salta,,
2022-02-02,12:38,4545759425,Urgencia,Institución - Asesoría General Tutelar de CABA,No,Violencia de género,Sexual,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Ciudad Autónoma de Buenos Aires,,33.0
2022-02-02,13:06,7545759425,Urgencia,Institución - Ministerio Público Fiscal de la provincia de Jujuy,No,Trata,Consulta organismo,Jujuy,San Salvador de Jujuy,Línea 145,Jujuy,,36.0
2022-02-02,20:57,4555759425,Urgencia,Ciudadano,No,Salud,Salud mental,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,50.0
2022-02-03,01:01,9465759425,Urgencia,Ciudadano,Sí,Otro,Violencia de género,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,40.0
2022-02-03,12:16,1565759425,Urgencia,Ciudadano,Sí,Trata,Otro,,,Línea 145,Buenos Aires,,0.0
2022-02-03,16:35,575759425,Urgencia,Ciudadano,Sí,Trata,Persona desaparecida,San Luis,San Luis,Línea 145,San Luis,,50.0
2022-02-03,19:59,4575759425,Urgencia,Ciudadano,No,Trata,Vulneración de derechos de la niñez,Catamarca,Catamarca,Línea 145,Catamarca,,50.0
2022-02-04,17:05,9494840525,Urgencia,Ciudadano,Sí,Trata,Persona desaparecida,,,Línea 145,Ciudad Autónoma de Buenos Aires,,50.0
2022-02-04,18:51,1594840525,Urgencia,Ciudadano,No,Trata,Rasgos de problemas de salud mental,,,Línea 145,,Concurrió en otra oportunidad,50.0
2022-02-05,16:46,5515840525,Urgencia,Ciudadano,Sí,Trata,Solicitud de información,,,Línea 145,Buenos Aires,,40.0
2022-02-05,17:06,7515840525,Urgencia,Ciudadano,No,Trata,Solicitud de información,,,Línea 145,Buenos Aires,,40.0
2022-02-06,07:21,7525840525,Urgencia,Ciudadano,No,Trata,Posible captación,Buenos Aires,Lanús,Línea 145,Buenos Aires,,24.0
2022-02-06,15:47,535840525,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,40.0
2022-02-06,17:30,3535840525,Urgencia,Ciudadano,No,Trata,Salud mental,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Línea 145,Ciudad Autónoma de Buenos Aires,,0.0
2022-02-07,10:34,1545840525,Urgencia,Ciudadano,Sí,Trata,Solicitud de información,,,Línea 145,,,35.0
2022-02-07,23:42,8475840525,Urgencia,Ciudadano,No,Trata,Persona desaparecida,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Ciudad Autónoma de Buenos Aires,,45.0
2022-02-08,10:41,9475840525,Urgencia,Ciudadano,Sí,Violencia de género,Psicológica,,,Línea 145,,"No sabe, no recuerda",35.0
2022-02-08,16:55,4575840525,Urgencia,Ciudadano,No,Trata,Salud mental,Santiago del Estero,Santiago del Estero,Línea 145,Santiago del Estero,,0.0
2022-02-09,07:33,3584940525,Urgencia,Ciudadano,No,Salud,"Consumo problemático, adicciones o alcoholismo",Buenos Aires,,Línea 145,Ciudad Autónoma de Buenos Aires,,21.0
2022-02-09,08:55,5584940525,Urgencia,Ciudadano,Sí,Trata,Explotación laboral,San Juan,San Juan,Línea 145,San Juan,,40.0
2022-02-09,09:29,7584940525,Urgencia,Ciudadano,Sí,Trata,Explotación laboral,,,Línea 145,,,0.0
2022-02-09,09:52,8494940525,Urgencia,Ciudadano,Sí,Salud,Pami,,,Línea 145,Buenos Aires,,
2022-02-09,10:42,594940525,Emergencia,Ciudadano,Sí,Trabajo (ex legal laboral),Cuestiones salariales o de registración,Buenos Aires,Mar de las Pampas,Línea 145,Buenos Aires,,25.0
2022-02-09,11:19,1594940525,Urgencia,Institución - Desarrollo Social Municipalida de Gdor. Galvez Sta Fe,No,Trata,Persona desaparecida,Santa Fe,Villa Gobernador Galvez,Línea 145,Santa Fe,,35.0
2022-02-09,15:25,7594940525,Urgencia,Ciudadano,No,Violencia de género,Física,Buenos Aires,Lanús,Línea 145,Buenos Aires,"No sabe, no recuerda",50.0
2022-02-10,13:31,1515940525,Urgencia,Ciudadano,No,Trata,Persona desaparecida,,,Línea 145,,,0.0
2022-02-10,14:19,2515940525,Urgencia,Ciudadano,No,Trata,Consulta,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,0.0
2022-02-10,14:51,4515940525,Urgencia,Ciudadano,No,Trata,Salud mental,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,0.0
2022-02-10,15:04,5515940525,Urgencia,Ciudadano,Sí,Trata,Posible captación,,,Línea 145,Neuquén,Concurrió en otra oportunidad,40.0
2022-02-10,17:29,525940525,Urgencia,Ciudadano,No,Deudas (problemas de dinero),Cobro de deuda propia,Buenos Aires,Palermo,Línea 145,Ciudad Autónoma de Buenos Aires,,25.0
2022-02-11,09:57,7525940525,Urgencia,Ciudadano,No,Salud,Salud mental,Santiago del Estero,Santiago del Estero,Línea 145,Santiago del Estero,,0.0
2022-02-11,17:07,4535940525,Urgencia,Ciudadano,No,Trata,Posible captación,,,Línea 145,Córdoba,Concurrió en otra oportunidad,30.0
2022-02-11,17:48,5535940525,Urgencia,Ciudadano,Sí,Relaciones de familia (ex legal familia),"Protección de niños, niñas y adolescentes en desamparo",,,Línea 145,,"No sabe, no recuerda",40.0
2022-02-11,21:16,6535940525,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Buenos Aires,Benavidez,Línea 145,Buenos Aires,,30.0
2022-02-12,01:20,1545940525,Urgencia,Ciudadano,No,Salud,Salud mental,,,Línea 145,,,55.0
2022-02-12,17:19,6565940525,Urgencia,Ciudadano,No,Persona en situación de calle,Persona en situación de calle,Buenos Aires,,Línea 145,Ciudad Autónoma de Buenos Aires,,51.0
2022-02-12,18:28,575940525,Urgencia,Institución - Comisaría de la ciudad de Alderetes de la provincia de Tucumán,No,Trata,Datos de judicialización,Tucumán,Alderetes,Línea 145,Tucumán,,40.0
2022-02-13,14:14,2584050525,Urgencia,Ciudadano,No,Trata,Explotación sexual,Buenos Aires,Quilmes,Línea 145,Buenos Aires,,0.0
2022-02-14,13:39,515050525,Urgencia,Ciudadano,Sí,Trata,Datos de judicialización,,,Línea 145,,,25.0
2022-02-14,14:57,4515050525,Urgencia,Institución - Ministerio de Educación de la Nación,No,Trata,Solicitud de información,,,Línea 145,,,50.0
2022-02-14,18:38,6525050525,Urgencia,Ciudadano,Sí,Relaciones de familia (ex legal familia),Cuidado personal o régimen comunicacional,,,Línea 145,,,40.0
2022-02-14,20:37,535050525,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Ciudad Autónoma de Buenos Aires,,30.0
2022-02-15,08:09,1535050525,Urgencia,Ciudadano,No,Otro,Correo spam,,,Correo Institucional,,,30.0
2022-02-15,10:00,2535050525,Urgencia,Ciudadano,No,Trata,Consulta formulario,,,Línea 145,,,75.0
2022-02-15,12:59,5535050525,Urgencia,Ciudadano,No,Trata,Consulta formulario,,,Línea 145,,,0.0
2022-02-15,15:04,6535050525,Urgencia,Ciudadano,No,Trata,Salud mental,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Ciudad Autónoma de Buenos Aires,,0.0
2022-02-15,15:26,7535050525,Urgencia,Ciudadano,No,Trata,Salud mental,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,0.0
2022-02-15,15:50,8445050525,Urgencia,Ciudadano,No,Trata,No aplica,Córdoba,Córdoba,Línea 145,Córdoba,,0.0
2022-02-16,00:32,555050525,Urgencia,Ciudadano,No,Salud,Salud mental,Santiago del Estero,La Banda,Línea 145,Santiago del Estero,,60.0
2022-02-16,12:26,7565050525,Urgencia,Ciudadano,No,Salud,Salud mental,,,Línea 145,,,0.0
2022-02-16,19:03,2575050525,Urgencia,Ciudadano,Sí,Trata,Otro,,,Línea 145,,Por publicidad en Internet,45.0
2022-02-17,02:15,1584150525,Urgencia,Ciudadano,Sí,Salud,Salud mental,Santa Fe,Rosario,Línea 145,Santa Fe,,80.0
2022-02-17,05:31,2584150525,Urgencia,Ciudadano,No,Salud,Salud mental,Santiago del Estero,La Banda,Línea 145,Santiago del Estero,,70.0
2022-02-17,10:24,4584150525,Urgencia,Ciudadano,No,Trata,Persona desaparecida,Buenos Aires,Banfield,Línea 145,Ciudad Autónoma de Buenos Aires,,0.0
2022-02-17,12:04,5584150525,Urgencia,Ciudadano,No,Trata,Situacion de calle,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Ciudad Autónoma de Buenos Aires,,51.0
2022-02-17,13:02,8494150525,Urgencia,Institución - Escuela Secundaria nro. 3 de Mar del Plata,No,Trata,Posible captación,Buenos Aires,Mar del Plata,Línea 145,Buenos Aires,,35.0
2022-02-17,13:25,1594150525,Urgencia,Ciudadano,No,Trata,No aplica,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,,,0.0
2022-02-17,18:33,4594150525,Urgencia,Ciudadano,No,Trata,Rasgos de problemas de salud mental,,,Línea 145,,Concurrió en otra oportunidad,50.0
2022-02-18,07:26,9405150525,Urgencia,Ciudadano,Sí,Trata,Posible captación,Entre Ríos,Concepción del Uruguay,Línea 145,Entre Ríos,,60.0
2022-02-18,07:31,505150525,Urgencia,Ciudadano,Sí,Trata,Venta de niños y otros delitos,,,Línea 145,Buenos Aires,,23.0
2022-02-18,07:45,1505150525,Urgencia,Ciudadano,No,Trata,Posible captación,Buenos Aires,La Matanza,Línea 145,Buenos Aires,,33.0
2022-02-18,13:34,4505150525,Urgencia,Ciudadano,No,Salud,Salud mental,San Juan,San Juan,Línea 145,San Juan,,70.0
2022-02-18,14:25,5505150525,Urgencia,Ciudadano,Sí,Trabajo (ex legal laboral),Cuestiones salariales o de registración,Santa Fe,Ciudad de Santa Fe,Línea 145,Santa Fe,,45.0
2022-02-18,15:10,6505150525,Urgencia,Ciudadano,Sí,Violencia de género,Psicológica,Catamarca,San Fernando del Valle de Catamarca,Línea 145,Catamarca,,40.0
2022-02-18,15:33,7505150525,Urgencia,Ciudadano,No,Trata,Explotación laboral,Santiago del Estero,El Quince,Línea 145,Santiago del Estero,Concurrió en otra oportunidad,33.0
2022-02-19,12:06,5525150525,Urgencia,Institución - juzgado federal de rio gallegos,No,Trata,Solicitud de información,Santa Cruz,Río Gallegos,Línea 145,Santa Cruz,,30.0
2022-02-19,16:38,6535150525,Urgencia,Ciudadano,Sí,Discapacidad,Asesoramiento jurídico,,,Línea 145,,,40.0
2022-02-19,18:46,545150525,Urgencia,Ciudadano,No,Trabajo (ex legal laboral),Empleadxs casas particulares,Buenos Aires,Ciudad Autónoma de Bs As,Línea 145,Ciudad Autónoma de Buenos Aires,,68.0
2022-02-19,23:53,6545150525,Urgencia,Ciudadano,No,Trata,Persona desaparecida,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Ciudad Autónoma de Buenos Aires,,19.0
2022-02-20,14:20,2565150525,Urgencia,Ciudadano,Sí,Trata,Datos de judicialización,,,Línea 145,,,35.0
2022-02-20,19:59,9484250525,Urgencia,Ciudadano,No,Salud,Salud mental,Santiago del Estero,La Banda,Línea 145,,,0.0
2022-02-21,08:59,6584250525,Urgencia,Ciudadano,Sí,Trabajo (ex legal laboral),Cuestiones salariales o de registración,,,Línea 145,,,30.0
2022-02-21,10:21,8494250525,Urgencia,Ciudadano,Sí,Relaciones de familia (ex legal familia),Cuidado personal o régimen comunicacional,,,Línea 145,,,40.0
2022-02-21,11:47,5594250525,Urgencia,Ciudadano,Sí,Vivienda,Disputas vecinales o con la administración del consorcio,,,Línea 145,Buenos Aires,,80.0
2022-02-22,18:34,8445250525,Urgencia,Ciudadano,No,Trata,Salud mental,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,,,0.0
2022-02-23,11:22,7545250525,Urgencia,Ciudadano,Sí,Violencias,Familiar > asesoramiento para realizar denuncia,Córdoba,Córdoba,Línea 145,Córdoba,,45.0
2022-02-23,11:34,8455250525,Urgencia,Ciudadano,No,Trata,"Explotación sexual niñas, niños y adolescentes",Córdoba,Villa Carlos Paz,Línea 145,,,0.0
