fecha_ingreso,hora_ingreso,nro_registro_interno,situacion,origen,provincia,localidad,tema,subtema,es_anonima,via_ingreso,consultante_nacionalidad,consultante_provincia,consultante_localidad,consultante_como_conocio_la_linea,consultante_genero,consultante_edad_aparente
2021-12-08 00:00:00-03:00,,525258425,Urgencia,Ciudadano,Buenos Aires,Morón,Trata,Explotación sexual,No,Línea 145,,,,,Hombre,50.0
2021-12-08 00:00:00-03:00,,1525258425,Urgencia,Ciudadano,Santiago del Estero,La Banda,Salud,Salud mental,No,Línea 145,Argentina,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,,Mujer,60.0
2021-12-08 00:00:00-03:00,,2525258425,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Salud,Salud mental,No,Línea 145,Uruguay,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,,Mujer,70.0
2021-12-09 00:00:00-03:00,,3525258425,Urgencia,Ciudadano,Chaco,,Salud,Pami,Si,Línea 145,Argentina,,,Por publicidad en internet,Mujer,40.0
2021-12-09 00:00:00-03:00,,4525258425,Urgencia,Ciudadano,Buenos Aires,Quilmes,Otro,Abuso sexual,Si,Línea 145,,,,,,40.0
2021-12-09 00:00:00-03:00,,5525258425,Urgencia,Ciudadano,Santa Fe,Rosario,Otro,Violencia familiar,No,Línea 145,Argentina,Santa Fe,Rosario,,Hombre,45.0
2021-12-09 00:00:00-03:00,,9435258425,Urgencia,Ciudadano,,,Salud,Salud mental,No,Línea 145,,,,,,0.0
2021-12-09 00:00:00-03:00,,1535258425,Urgencia,Ciudadano,,,Salud,Covid,Si,Línea 145,,,,,,55.0
2021-12-09 00:00:00-03:00,,4535258425,Urgencia,Ciudadano,,,Trabajo,Accidentes o enfermedades de trabajo,Si,Línea 145,,,,,,55.0
2021-12-09 00:00:00-03:00,,5535258425,Urgencia,Ciudadano,Buenos Aires,Martin Coronado,Salud,Covid,Si,Línea 145,,,,,,55.0
2021-12-09 00:00:00-03:00,,8445258425,Urgencia,Ciudadano,,,Salud,Salud mental,No,Línea 145,,,,,,55.0
2021-12-09 00:00:00-03:00,,3545258425,Urgencia,Ciudadano,,,Violencias,Adultos mayores,Si,Línea 145,,,,,,0.0
2021-12-09 00:00:00-03:00,,7545258425,Urgencia,Ciudadano,Jujuy,San Salvador de Jujuy,Trata,No aplica,No,Línea 145,,,,,Hombre,0.0
2021-12-09 00:00:00-03:00,,9455258425,Urgencia,Ciudadano,,,Trata,Posible captación,Si,Línea 145,,,,Concurrió en otra oportunidad,Hombre,40.0
2021-12-09 00:00:00-03:00,,4555258425,Urgencia,Ciudadano,Santa Fe,Rosario,Trata,Salud mental,No,Línea 145,Argentina,Santa Fe,Rosario,,Mujer,59.0
2021-12-10 00:00:00-03:00,,3565258425,Urgencia,Ciudadano,Santa Fe,Rosario,Violencia de género,Física,No,Línea 145,,,,,,0.0
2021-12-10 00:00:00-03:00,,4565258425,Urgencia,Ciudadano,,,Violencias,Denunciadx por violencia > asesoramiento para realizar denuncia,Si,Línea 145,,,,,,0.0
2021-12-10 00:00:00-03:00,,8484358425,Urgencia,Ciudadano,Entre Ríos,Parana,Trata,Explotación laboral,Si,Línea 145,,,,,,50.0
2021-12-10 00:00:00-03:00,,2584358425,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Posible captación,Si,Línea 145,,,,,Hombre,60.0
2021-12-11 00:00:00-03:00,,3584358425,Urgencia,Ciudadano,Buenos Aires,,Trata,Posible captación,Si,Línea 145,,,,,,30.0
2021-12-11 00:00:00-03:00,,6584358425,Urgencia,Ciudadano,,,Trata,Explotación sexual,Si,Línea 145,,,,Por publicidad en internet,,35.0
2021-12-11 00:00:00-03:00,,9494358425,Urgencia,Ciudadano,Buenos Aires,Mar del Plata,Trata,Salud mental,Si,Línea 145,,Buenos Aires,Mar del Plata,,Mujer,30.0
2021-12-12 00:00:00-03:00,,9435358425,Urgencia,Ciudadano,Buenos Aires,José C. Paz,Trata,Violencia de género,No,Línea 145,Argentina,Buenos Aires,José C. Paz,,Mujer,70.0
2021-12-13 00:00:00-03:00,,3535358425,Urgencia,Ciudadano,,,Trata,Salud mental,No,Línea 145,Uruguay,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,,Mujer,0.0
2021-12-13 00:00:00-03:00,,1545358425,Urgencia,Ciudadano,,,Salud,Salud mental,Si,Línea 145,,,,,Mujer,50.0
2021-12-13 00:00:00-03:00,,4545358425,Urgencia,Ciudadano,,,Trata,Datos de judicialización,Si,Línea 145,Argentina,,,,Mujer,50.0
2021-12-13 00:00:00-03:00,,4555358425,Urgencia,Ciudadano,,,Trata,Datos de judicialización,Si,Línea 145,,,,,,30.0
2021-12-13 00:00:00-03:00,,2565358425,Urgencia,Ciudadano,,,Trata,Consulta,No,Línea 145,,,,,Mujer,30.0
2021-12-13 00:00:00-03:00,,4565358425,Urgencia,Ciudadano,Buenos Aires,Zárate,Trata,Abuso sexual,No,Línea 145,,,,,Mujer,0.0
2021-12-13 00:00:00-03:00,,6565358425,Urgencia,Ciudadano,Mendoza,Mendoza,Trata,Hostigamiento laboral,No,Línea 145,Argentina,,,,Mujer,0.0
2021-12-13 00:00:00-03:00,,6575358425,Urgencia,Ciudadano,Santa Fe,Rosario,Salud,Salud mental,No,Línea 145,Argentina,Santa Fe,Rosario,,Mujer,59.0
2021-12-14 00:00:00-03:00,,8484458425,Urgencia,Ciudadano,,,Trata,Posible captación,No,Línea 145,,,,,Mujer,40.0
2021-12-14 00:00:00-03:00,,9484458425,Urgencia,Ciudadano,Buenos Aires,Mar del Plata,Trata,No aplica,No,Línea 145,,,,,Mujer,0.0
2021-12-14 00:00:00-03:00,,2584458425,Urgencia,Ciudadano,Santa Fe,Rosario,Salud,Salud mental,No,Línea 145,Argentina,,,,Mujer,0.0
2021-12-14 00:00:00-03:00,,6594458425,Urgencia,Ciudadano,Santa Fe,El Rabón,Trata,Violencia intrafamiliar,No,Línea 145,,,,,Hombre,20.0
2021-12-14 00:00:00-03:00,,8405458425,Urgencia,Ciudadano,,,Trata,Explotación sexual,Si,Línea 145,,,,,,0.0
2021-12-14 00:00:00-03:00,,9405458425,Urgencia,Ciudadano,Buenos Aires,,Trata,Explotación sexual,No,Línea 145,Rusia,Buenos Aires,,,Mujer,41.0
2021-12-14 00:00:00-03:00,,505458425,Urgencia,Ciudadano,,,Salud,Adultos mayores,No,Línea 145,,,,,,60.0
2021-12-14 00:00:00-03:00,,4505458425,Urgencia,Ciudadano,,,Víctima de delito,"Contra la propiedad: fraude, estafa , extorsión, usurpación o daños",No,Línea 145,,,,,Mujer,60.0
2021-12-15 00:00:00-03:00,,8415458425,Urgencia,Ciudadano,,,Víctima de delito,Asesoramiento legal,Si,Línea 145,,,,,,0.0
2021-12-15 00:00:00-03:00,,3515458425,Urgencia,Ciudadano,,,Salud,Salud mental,No,Línea 145,,,,,,0.0
2021-12-15 00:00:00-03:00,,7515458425,Urgencia,Ciudadano,Córdoba,Capilla del Monte,Trata,Victima de delito,No,Línea 145,Argentina,Córdoba,Capilla del Monte,,Hombre,0.0
2021-12-15 00:00:00-03:00,,525458425,Urgencia,Ciudadano,Misiones,,Trata,"Explotación sexual niñas, niños y adolescentes",No,Línea 145,Argentina,,,,Hombre,40.0
2021-12-16 00:00:00-03:00,,8435458425,Urgencia,Ciudadano,,,Trata,Otro,Si,Línea 145,,,,,,0.0
2021-12-16 00:00:00-03:00,,7535458425,Urgencia,Ciudadano,Buenos Aires,José C. Paz,Trata,No aplica,No,Línea 145,,,,,Mujer,0.0
2021-12-16 00:00:00-03:00,,4545458425,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,No aplica,No,Línea 145,Argentina,Buenos Aires,Ciudadela,,Mujer,0.0
2021-12-16 00:00:00-03:00,,6545458425,Urgencia,Institución - 145,,,Trata,Persona desaparecida,No,Línea 145,Argentina,Misiones,Comandante Andresito,Derivado de otro organismo,Mujer,21.0
2021-12-16 00:00:00-03:00,,7545458425,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Acoso,No,Línea 145,Argentina,,,,Mujer,0.0
2021-12-16 00:00:00-03:00,,8455458425,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Hostigamiento,No,Línea 145,,,,,Mujer,0.0
2021-12-16 00:00:00-03:00,,9455458425,Urgencia,Institución - comisaria comandante andresito,Misiones,Comandante Andresito,Trata,Persona desaparecida,No,Por Seguimiento,Argentina,Misiones,Comandante Andresito,,Mujer,21.0
2021-12-17 00:00:00-03:00,,8465458425,Urgencia,Ciudadano,,,Trata,Otro,Si,Línea 145,,,,,,0.0
2021-12-17 00:00:00-03:00,,565458425,Urgencia,Ciudadano,,,Trata,Otro,No,Línea 145,,,,,,0.0
2021-12-17 00:00:00-03:00,,2565458425,Urgencia,Ciudadano,Tucumán,San Miguel de Tucumán,Trata,Persona desaparecida,No,Línea 145,,,,,,50.0
2021-12-18 00:00:00-03:00,,7575458425,Urgencia,Ciudadano,Santa Fe,Rosario,Trata,Explotación sexual,No,Línea 145,Argentina,,,,Mujer,40.0
2021-12-18 00:00:00-03:00,,3584558425,Urgencia,Ciudadano,Río Negro,Chimpay,Salud,Salud mental,Si,Línea 145,,,,,Hombre,40.0
2021-12-18 00:00:00-03:00,,4584558425,Urgencia,Ciudadano,Buenos Aires,El Talar,Salud,Salud mental,Si,Línea 145,,,,,,29.0
2021-12-18 00:00:00-03:00,,9494558425,Urgencia,Ciudadano,,,Trata,Salud mental,No,Línea 145,,,,,Hombre,40.0
2021-12-19 00:00:00-03:00,,3505558425,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Situacion de  abuso  sexual,No,Línea 145,Argentina,,,,Hombre,0.0
2021-12-19 00:00:00-03:00,,9415558425,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,No aplica,No,Línea 145,,,,,Hombre,51.0
2021-12-19 00:00:00-03:00,,1515558425,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Abuso sexual infantil,No,Línea 145,,,,,Hombre,0.0
2021-12-20 00:00:00-03:00,,3525558425,Urgencia,Ciudadano,,,Trata,Explotación laboral,Si,Línea 145,,,,,Mujer,30.0
2021-12-20 00:00:00-03:00,,4565558425,Urgencia,Ciudadano,Entre Ríos,Diamante,Trata,Violencia,No,Línea 145,Argentina,Entre Ríos,Diamante,,Hombre,0.0
2021-12-20 00:00:00-03:00,,5565558425,Urgencia,Ciudadano,,,Covid,Resultado de test,Si,Línea 145,,,,,Mujer,20.0
2021-12-21 00:00:00-03:00,,4575558425,Urgencia,Ciudadano,,,Trata,Amenaza de muerte,Si,Línea 145,,,,,,30.0
2021-12-21 00:00:00-03:00,,1505658425,Urgencia,Ciudadano,Tucumán,Santa Rosa de Leales,Relaciones de familia,"Protección de niños, niñas y adolescentes en desamparo",Si,Línea 145,Argentina,,,,Mujer,5.0
2021-12-22 00:00:00-03:00,,2505658425,Urgencia,Ciudadano,,,Salud,Llamado obseno,Si,Línea 145,,,,,Hombre,25.0
2021-12-22 00:00:00-03:00,,5505658425,Urgencia,Ciudadano,,,Salud,No aplica,Si,Línea 145,Argentina,,,"No sabe, no recuerda",Hombre,30.0
2021-12-22 00:00:00-03:00,,8415658425,Urgencia,Ciudadano,Santa Fe,Villa Gobernador Galvez,Trata,Persona desaparecida,No,Línea 145,Argentina,Santa Fe,Villa Gobernador Galvez,,Mujer,40.0
2021-12-22 00:00:00-03:00,,9415658425,Urgencia,Ciudadano,,,Trata,Posible captación,No,Línea 145,Argentina,,,,Mujer,55.0
2021-12-23 00:00:00-03:00,,9435658425,Urgencia,Ciudadano,,,Salud,Salud mental,No,Línea 145,,Santiago del Estero,La Banda,,Mujer,0.0
2021-12-23 00:00:00-03:00,,535658425,Urgencia,Ciudadano,Buenos Aires,Belén de Escobar,Violencia de género,Sexual,Si,Línea 145,,,,,,0.0
2021-12-23 00:00:00-03:00,,1535658425,Urgencia,Ciudadano,Buenos Aires,Mar del Plata,Trata,Explotación sexual,Si,Línea 145,,,,,,0.0
2021-12-23 00:00:00-03:00,,4535658425,Urgencia,Ciudadano,,,Salud,Rasgos de problemas de salud mental,No,Línea 145,Uruguay,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Concurrió en otra oportunidad,Mujer,50.0
2021-12-23 00:00:00-03:00,,5535658425,Urgencia,Ciudadano,,,Trata,Explotación sexual,No,Línea 145,,,,Concurrió en otra oportunidad,,30.0
2021-12-23 00:00:00-03:00,,6535658425,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,No aplica,No,Línea 145,,,,,Mujer,0.0
2021-12-23 00:00:00-03:00,,2545658425,Urgencia,Ciudadano,Santiago del Estero,,Trata,No aplica,No,Línea 145,Argentina,,,,Hombre,0.0
2021-12-23 00:00:00-03:00,,3545658425,Urgencia,Ciudadano,,,Salud,Rasgos de problemas de salud mental,No,Línea 145,,,,Concurrió en otra oportunidad,,40.0
2021-12-24 00:00:00-03:00,,555658425,Urgencia,Ciudadano,,,Salud,Salud mental,No,Línea 145,,,,,,0.0
2021-12-25 00:00:00-03:00,,7575658425,Urgencia,Ciudadano,,,Salud,"Consumo problemático, adicciones o alcoholismo",Si,Línea 145,,,,,,55.0
2021-12-25 00:00:00-03:00,,584758425,Urgencia,Ciudadano,,,Salud,Salud mental,No,Línea 145,Uruguay,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,,Mujer,55.0
2021-12-26 00:00:00-03:00,,4584758425,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Salud mental,No,Línea 145,Argentina,Buenos Aires,El Talar,,Hombre,0.0
2021-12-27 00:00:00-03:00,,4505758425,Urgencia,Ciudadano,Buenos Aires,Merlo,Trata,Solicitud de información,No,Línea 145,,Buenos Aires,Merlo,,Mujer,40.0
2021-12-27 00:00:00-03:00,,5515758425,Urgencia,Ciudadano,,,Trata,Solicitud de información,Si,Línea 145,,,,,Mujer,23.0
2021-12-28 00:00:00-03:00,,2535758425,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,No aplica,No,Línea 145,,,,,Mujer,90.0
2021-12-28 00:00:00-03:00,,3535758425,Urgencia,Ciudadano,Santiago del Estero,Santiago del Estero,Salud,Salud mental,Si,Línea 145,,,,,,0.0
2021-12-28 00:00:00-03:00,,6535758425,Urgencia,Ciudadano,,,Salud,Salud mental,No,Línea 145,,,,,,0.0
2021-12-28 00:00:00-03:00,,3545758425,Urgencia,Ciudadano,Buenos Aires,Colón,Trabajo,Cuestiones salariales o de registración,Si,Línea 145,,Buenos Aires,Colón,Por Recomendación,Hombre,0.0
2021-12-28 00:00:00-03:00,,4545758425,Urgencia,Ciudadano,,,Trata,Consulta por citaciòn en fiscalía,No,Línea 145,,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,,Mujer,0.0
2021-12-28 00:00:00-03:00,,5545758425,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Víctima de delito,Hostigamiento,Si,Línea 145,,Buenos Aires,Buenos Aires,,Mujer,0.0
2021-12-29 00:00:00-03:00,,6555758425,Urgencia,Institución - caj mendoza,Mendoza,Mendoza,Trata,Explotación sexual,No,Línea 145,,,,,Mujer,33.0
2021-12-29 00:00:00-03:00,,8465758425,Urgencia,Ciudadano,,,Covid,Otro,Si,Línea 145,,,,,,0.0
2021-12-29 00:00:00-03:00,,2565758425,Urgencia,Ciudadano,,,Salud,Salud mental,Si,Línea 145,,,,,,0.0
2021-12-29 00:00:00-03:00,,3565758425,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,No aplica,Si,Línea 145,Cuba,,,,Hombre,0.0
2021-12-29 00:00:00-03:00,,6565758425,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,No aplica,No,Línea 145,Argentina,,,,Mujer,70.0
2021-12-29 00:00:00-03:00,,7565758425,Urgencia,Ciudadano,Buenos Aires,Florencio Varela,Trata,Violencia de género,No,Línea 145,,,,,Mujer,0.0
2021-12-29 00:00:00-03:00,,3575758425,Emergencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Contradenuncia,Si,Línea 145,,,,,,30.0
2021-12-29 00:00:00-03:00,,7575758425,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Salud,Salud mental,No,Línea 145,Uruguay,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,,Mujer,80.0
2021-12-30 00:00:00-03:00,,6584849425,Urgencia,Ciudadano,,,Salud,Covid,Si,Línea 145,,,,,,60.0
2021-12-30 00:00:00-03:00,,594849425,Urgencia,Ciudadano,,,Trata,Extorsion,No,Línea 145,Argentina,,,Por publicidad en internet,Mujer,29.0
2021-12-30 00:00:00-03:00,,3594849425,Urgencia,Ciudadano,,,Violencias,Familiar > asistencia a violentxs,Si,Línea 145,,,,,Hombre,0.0
2021-12-30 00:00:00-03:00,,4594849425,Urgencia,Ciudadano,,,Trata,Consulta por llamado a declaración,No,Línea 145,,,,,Mujer,0.0
2021-12-30 00:00:00-03:00,,5594849425,Urgencia,Ciudadano,,,Otro,Tránsito,Si,Línea 145,,,,,,0.0
2021-12-31 00:00:00-03:00,,9405849425,Urgencia,Ciudadano,Tucumán,San Miguel de Tucumán,Violencia de género,Física,No,Línea 145,Argentina,,,,Hombre,0.0
2020-01-09 00:00:00-03:00,,4535554505,Urgencia,Ciudadano,Mendoza,Rivadavia,Trata,Posible captación,No,Línea 145,Argentina,,,,Mujer,
2020-01-12 00:00:00-03:00,,2565554505,Urgencia,Ciudadano,Santa Cruz,,Trata,Posible captación - traslado de personas,No,Línea 145,Argentina,Santa Cruz,,,Mujer,
2020-01-16 00:00:00-03:00,,9405654505,Urgencia,Ciudadano,Buenos Aires,Ezpeleta,Trata,Explotación laboral,Sí,Línea 145,,,,"No sabe, no recuerda",,
2020-01-16 00:00:00-03:00,,5505654505,Urgencia,Ciudadano,,,Trata,Explotación sexual,No,Línea 145,Argentina,,,,Hombre,
2020-02-23 00:00:00-03:00,,6505945505,Urgencia,Institución,Buenos Aires,Tandil,Trata,Explotación laboral,No,Línea 145,,,,,,
2020-02-27 00:00:00-03:00,,7535945505,Urgencia,Ciudadano,Buenos Aires,Wilde,Trata,Promoción y facilitación de la prostitución,No,Línea 145,,Buenos Aires,Wilde,,Mujer,
2020-02-27 00:00:00-03:00,,9445945505,Urgencia,Ciudadano,Buenos Aires,Bahía Blanca,Trata,Explotación laboral,Sí,Línea 145,Argentina,Misiones,,,Hombre,
2020-02-27 00:00:00-03:00,,2545945505,Urgencia,Ciudadano,Buenos Aires,Quilmes,Trata,Posible captación,No,Línea 145,,,,,Mujer,
2020-02-29 00:00:00-03:00,,9465945505,Urgencia,Ciudadano,Buenos Aires,Grand Bourg,Trata,Muerte en un penal.,No,Línea 145,Argentina,Buenos Aires,Grand Bourg,,Mujer,50.0
2020-02-29 00:00:00-03:00,,565945505,Urgencia,Ciudadano,Córdoba,Córdoba,Trata,Conducta obscena,No,Línea 145,Argentina,Córdoba,Córdoba,,Hombre,
2020-02-29 00:00:00-03:00,,1565945505,Urgencia,Ciudadano,Río Negro,San Carlos de Bariloche,Trata,Problemas de salud mental,No,Línea 145,Argentina,Río Negro,San Carlos de Bariloche,Por Recomendación,Hombre,52.0
2020-02-29 00:00:00-03:00,,2565945505,Urgencia,Ciudadano,Buenos Aires,Valentín Alsina,Trata,Conflicto familiar,No,Línea 145,,,,Por publicidad en internet,Hombre,30.0
2020-02-29 00:00:00-03:00,,3565945505,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Otro,Sí,Línea 145,,,,"No sabe, no recuerda",,30.0
2020-03-02 00:00:00-03:00,,1575945505,Urgencia,Ciudadano,Tucumán,San Miguel de Tucumán,Trata,Otro,Sí,Línea 145,,,,Por Recomendación,Mujer,45.0
2020-03-02 00:00:00-03:00,,2575945505,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Otro,No,Línea 145,,,,Por Recomendación,Mujer,30.0
2020-03-02 00:00:00-03:00,,3575945505,Urgencia,Ciudadano,Salta,Salta,Trata,Explotación sexual,Sí,Línea 145,,,,Línea 145,Mujer,45.0
2020-03-02 00:00:00-03:00,,5575945505,Urgencia,Ciudadano,Jujuy,Jujuy,Trata,Consulta sobre trata,Sí,Línea 145,,,,,,
2020-03-02 00:00:00-03:00,,6575945505,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Otro,No,Línea 145,,,,Por publicidad en TV,Hombre,45.0
2020-03-03 00:00:00-03:00,,6584055505,Urgencia,Ciudadano,,,Trata,Oferta laboral engañosa,Sí,Línea 145,,,,,,
2020-03-04 00:00:00-03:00,,7594055505,Urgencia,Ciudadano,Buenos Aires,San Miguel del Monte,Trata,Trata de personas,No,Línea 145,,Buenos Aires,San Miguel del Monte,,Hombre,
2020-03-06 00:00:00-03:00,,6525055505,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Publicidad de oferta sexual,Sí,Línea 145,Argentina,Buenos Aires,Buenos Aires,,Mujer,17.0
2020-03-07 00:00:00-03:00,,535055505,Urgencia,Ciudadano,Buenos Aires,La Plata,Trata,Otro,No,Línea 145,,,,Por Recomendación,Mujer,31.0
2020-03-07 00:00:00-03:00,,3535055505,Urgencia,Ciudadano,Buenos Aires,Ciudad Evita,Trata,Persona desaparecida,No,Línea 145,Argentina,,,,Mujer,
2020-03-07 00:00:00-03:00,,8445055505,Urgencia,Ciudadano,Buenos Aires,Merlo,Trata,Explotación sexual,No,Línea 145,,,,Concurrió en otra oportunidad,Mujer,40.0
2020-03-09 00:00:00-03:00,,7545055505,Urgencia,Ciudadano,Córdoba,Córdoba,Trata,Violencia de género,No,Línea 145,Argentina,Córdoba,Córdoba,Se confundió con la Línea 144,Mujer,45.0
2020-03-09 00:00:00-03:00,,555055505,Urgencia,Ciudadano,Jujuy,Libertador General San Martín,Trata,Otro,No,Línea 145,,,,Por Recomendación,Hombre,55.0
2020-03-10 00:00:00-03:00,,3575055505,Urgencia,Ciudadano,Chaco,Puerto Vilelas,Trata,Privacion de la libertad,Sí,Línea 145,,,,Por publicidad en internet,Mujer,28.0
2020-03-17 00:00:00-03:00,,3535155505,Urgencia,Ciudadano,Santa Fe,Santa Fe,Trata,Violencia familiar,No,Línea 145,Argentina,Santa Fe,Ataliva,Por publicidad en internet,Mujer,47.0
2020-03-17 00:00:00-03:00,,4535155505,Urgencia,Ciudadano,Jujuy,San Salvador de Jujuy,Trata,Violencia familiar,Sí,Línea 145,Argentina,Jujuy,San Salvador de Jujuy,Por publicidad en internet,Hombre,
2020-03-21 00:00:00-03:00,,6555155505,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Otro,Sí,Línea 145,Argentina,Buenos Aires,Buenos Aires,Por publicidad en internet,Mujer,30.0
2020-03-21 00:00:00-03:00,,7555155505,Urgencia,Ciudadano,Santa Fe,Rosario,Trata,Otro,Sí,Línea 145,Argentina,Santa Fe,Rosario,Por publicidad en TV,Mujer,44.0
2020-03-23 00:00:00-03:00,,2565155505,Urgencia,Ciudadano,Buenos Aires,Ituzaingó,Trata,Covid-19,Sí,Línea 145,,Buenos Aires,Ituzaingó,Por publicidad en TV,Mujer,
2020-03-23 00:00:00-03:00,,3565155505,Urgencia,Ciudadano,Buenos Aires,Mar del Plata,Trata,Covid-19,Sí,Línea 145,,Buenos Aires,Mar del Plata,Por publicidad en TV,Hombre,
2020-03-23 00:00:00-03:00,,4565155505,Urgencia,Ciudadano,Buenos Aires,Lanús Oeste,Trata,Covid-19,Sí,Línea 145,,Buenos Aires,Lanús Oeste,Por publicidad en internet,,
2020-03-23 00:00:00-03:00,,5565155505,Urgencia,Ciudadano,Buenos Aires,Grand Bourg,Trata,Covid-19,Sí,Línea 145,,Buenos Aires,Grand Bourg,Por publicidad en TV,Mujer,
2020-03-23 00:00:00-03:00,,6565155505,Urgencia,Ciudadano,Buenos Aires,almirante brown,Trata,Covid-19,Sí,Línea 145,,Buenos Aires,ALMIRANTE BROWN,Por publicidad en internet,Hombre,
2020-03-23 00:00:00-03:00,,7565155505,Urgencia,Ciudadano,Buenos Aires,Olivos,Trata,Covid-19,Sí,Línea 145,,Buenos Aires,Olivos,Por publicidad en TV,Mujer,
2020-03-23 00:00:00-03:00,,8475155505,Urgencia,Ciudadano,Mendoza,Las Heras,Trata,Covid-19,Sí,Línea 145,,Mendoza,Las Heras,Por publicidad en TV,Hombre,
2020-03-23 00:00:00-03:00,,9475155505,Urgencia,Ciudadano,Buenos Aires,Bernal,Trata,Covid-19,Sí,Línea 145,,Buenos Aires,Bernal,Por publicidad en TV,Mujer,
2020-03-23 00:00:00-03:00,,575155505,Emergencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Covid-19,Sí,Línea 145,,Buenos Aires,Buenos Aires,Por publicidad en TV,Hombre,
2020-03-23 00:00:00-03:00,,1575155505,Urgencia,Ciudadano,Buenos Aires,San Justo,Trata,Covid-19,Sí,Línea 145,,Buenos Aires,San Justo,Por publicidad en internet,Mujer,
2020-03-23 00:00:00-03:00,,2575155505,Urgencia,Ciudadano,Buenos Aires,Ensenada,Trata,Covid-19,Sí,Línea 145,,Buenos Aires,Ensenada,Por publicidad en TV,Hombre,
2020-03-23 00:00:00-03:00,,3575155505,Urgencia,Ciudadano,Buenos Aires,Berazategui,Trata,Covid-19,Sí,Línea 145,,Buenos Aires,Berazategui,Por publicidad en internet,Mujer,
2020-03-23 00:00:00-03:00,,4575155505,Urgencia,Ciudadano,Buenos Aires,Quilmes,Trata,Covid-19,Sí,Línea 145,,Buenos Aires,Quilmes,Por publicidad en TV,Hombre,
2020-03-23 00:00:00-03:00,,5575155505,Urgencia,Ciudadano,Buenos Aires,San Fernando,Trata,Covid-19,Sí,Línea 145,,Buenos Aires,San Fernando,Por publicidad en internet,Mujer,
2020-03-23 00:00:00-03:00,,6575155505,Urgencia,Ciudadano,Buenos Aires,Bella Vista,Trata,Covid-19,Sí,Línea 145,,Buenos Aires,Bella Vista,Por publicidad en TV,Hombre,
2020-03-23 00:00:00-03:00,,7575155505,Urgencia,Ciudadano,Buenos Aires,Del Viso,Trata,Covid-19,Sí,Línea 145,,Buenos Aires,Del Viso,Por publicidad en radio,Hombre,
2020-03-23 00:00:00-03:00,,8484255505,Urgencia,Ciudadano,Buenos Aires,Bahía Blanca,Trata,Covid-19,Sí,Línea 145,,Buenos Aires,Bahía Blanca,Por publicidad en TV,Mujer,
2020-03-23 00:00:00-03:00,,9484255505,Urgencia,Ciudadano,Buenos Aires,San Francisco Solano,Trata,Covid-19,Sí,Línea 145,,Buenos Aires,San Francisco Solano,Por Recomendación,Hombre,
2020-03-23 00:00:00-03:00,,584255505,Urgencia,Ciudadano,Buenos Aires,Lomas de Zamora,Trata,Covid-19,Sí,Línea 145,,Buenos Aires,Lomas de Zamora,Por publicidad en internet,Mujer,
