fecha_ingreso,hora_ingreso,nro_registro_interno,situacion,origen,es_anonima,tema,subtema,provincia,localidad,dependencia_alta,via_ingreso,consultante_nacionalidad,consultante_provincia,consultante_localidad,consultante_tipo,consultante_como_conocio_la_linea,consultante_genero,consultante_edad_aparente,provincia_indec_id
2020-08-02,,505256505,Urgencia,Ciudadano,No,Trata,Oferta laboral engañosa,Río Negro,,PNR - Línea 145,Línea 145,Venezuela,Río Negro,,Denunciante,Por Recomendación,Mujer,36,"0        06
1        02
2        06
3        14
4       NaN
5        06
6        06
7        06
8        06
9        06
10       02
11      NaN
12       06
13       90
14       06
15       06
16       74
17       06
18       06
19       82
20       02
21       06
22       02
23       14
24       06
25       66
26       06
27       06
28       06
29       62
       ... 
3322     90
3323     54
3324     90
3325    NaN
3326     06
3327     30
3328     06
3329     82
3330     06
3331    NaN
3332     06
3333     06
3334     50
3335     34
3336     74
3337     06
3338     06
3339     06
3340     46
3341    NaN
3342     70
3343     30
3344     90
3345     06
3346     14
3347     34
3348     06
3349     30
3350    NaN
3351     66
Name: provincia_indec_id, Length: 3220, dtype: object"
2020-08-04,,5535256505,Urgencia,Ciudadano,No,Trata,Explotación sexual,Buenos Aires,Lomas de Zamora,PNR - Línea 145,Línea 145,,Buenos Aires,Temperley,Denunciante - ciudadano,Por publicidad en TV,Hombre,50,"0        06
1        02
2        06
3        14
4       NaN
5        06
6        06
7        06
8        06
9        06
10       02
11      NaN
12       06
13       90
14       06
15       06
16       74
17       06
18       06
19       82
20       02
21       06
22       02
23       14
24       06
25       66
26       06
27       06
28       06
29       62
       ... 
3322     90
3323     54
3324     90
3325    NaN
3326     06
3327     30
3328     06
3329     82
3330     06
3331    NaN
3332     06
3333     06
3334     50
3335     34
3336     74
3337     06
3338     06
3339     06
3340     46
3341    NaN
3342     70
3343     30
3344     90
3345     06
3346     14
3347     34
3348     06
3349     30
3350    NaN
3351     66
Name: provincia_indec_id, Length: 3219, dtype: object"
2020-08-29,,9405756505,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Buenos Aires,Caseros,PNR - Línea 145,Línea 145,,,,Denunciante - ciudadano,,,,"0        06
1        02
2        06
3        14
4       NaN
5        06
6        06
7        06
8        06
9        06
10       02
11      NaN
12       06
13       90
14       06
15       06
16       74
17       06
18       06
19       82
20       02
21       06
22       02
23       14
24       06
25       66
26       06
27       06
28       06
29       62
       ... 
3322     90
3323     54
3324     90
3325    NaN
3326     06
3327     30
3328     06
3329     82
3330     06
3331    NaN
3332     06
3333     06
3334     50
3335     34
3336     74
3337     06
3338     06
3339     06
3340     46
3341    NaN
3342     70
3343     30
3344     90
3345     06
3346     14
3347     34
3348     06
3349     30
3350    NaN
3351     66
Name: provincia_indec_id, Length: 3218, dtype: object"
2020-09-12,,1525057505,Urgencia,Ciudadano,No,Trata,Otro,Buenos Aires,Udaondo,PNR - Línea 145,Línea 145,,Buenos Aires,Udaondo,Denunciante,,Mujer,33,"0        06
1        02
2        06
3        14
4       NaN
5        06
6        06
7        06
8        06
9        06
10       02
11      NaN
12       06
13       90
14       06
15       06
16       74
17       06
18       06
19       82
20       02
21       06
22       02
23       14
24       06
25       66
26       06
27       06
28       06
29       62
       ... 
3322     90
3323     54
3324     90
3325    NaN
3326     06
3327     30
3328     06
3329     82
3330     06
3331    NaN
3332     06
3333     06
3334     50
3335     34
3336     74
3337     06
3338     06
3339     06
3340     46
3341    NaN
3342     70
3343     30
3344     90
3345     06
3346     14
3347     34
3348     06
3349     30
3350    NaN
3351     66
Name: provincia_indec_id, Length: 3217, dtype: object"
2020-09-14,,555057505,Urgencia,Ciudadano,No,Trata,Persona desaparecida,Tucumán,San Miguel de Tucumán,PNR - Línea 145,Línea 145,,Tucumán,San Miguel de Tucumán,Denunciante - ciudadano,,Mujer,45,"0        06
1        02
2        06
3        14
4       NaN
5        06
6        06
7        06
8        06
9        06
10       02
11      NaN
12       06
13       90
14       06
15       06
16       74
17       06
18       06
19       82
20       02
21       06
22       02
23       14
24       06
25       66
26       06
27       06
28       06
29       62
       ... 
3322     90
3323     54
3324     90
3325    NaN
3326     06
3327     30
3328     06
3329     82
3330     06
3331    NaN
3332     06
3333     06
3334     50
3335     34
3336     74
3337     06
3338     06
3339     06
3340     46
3341    NaN
3342     70
3343     30
3344     90
3345     06
3346     14
3347     34
3348     06
3349     30
3350    NaN
3351     66
Name: provincia_indec_id, Length: 3216, dtype: object"
2020-09-19,,1575157505,Emergencia,Ciudadano,Sí,Trata,Otro,Córdoba,Alta Gracia,PNR - Línea 145,Línea 145,,,,Denunciante - ciudadano,,Mujer,52,"0        06
1        02
2        06
3        14
4       NaN
5        06
6        06
7        06
8        06
9        06
10       02
11      NaN
12       06
13       90
14       06
15       06
16       74
17       06
18       06
19       82
20       02
21       06
22       02
23       14
24       06
25       66
26       06
27       06
28       06
29       62
       ... 
3322     90
3323     54
3324     90
3325    NaN
3326     06
3327     30
3328     06
3329     82
3330     06
3331    NaN
3332     06
3333     06
3334     50
3335     34
3336     74
3337     06
3338     06
3339     06
3340     46
3341    NaN
3342     70
3343     30
3344     90
3345     06
3346     14
3347     34
3348     06
3349     30
3350    NaN
3351     66
Name: provincia_indec_id, Length: 3215, dtype: object"
2020-10-15,,4555657505,Urgencia,Ciudadano,No,Trata,Persona desaparecida,Buenos Aires,Tolosa,PNR - Línea 145,Línea 145,Argentina,Buenos Aires,La Plata,Denunciante - ciudadano,,Hombre,,"0        06
1        02
2        06
3        14
4       NaN
5        06
6        06
7        06
8        06
9        06
10       02
11      NaN
12       06
13       90
14       06
15       06
16       74
17       06
18       06
19       82
20       02
21       06
22       02
23       14
24       06
25       66
26       06
27       06
28       06
29       62
       ... 
3322     90
3323     54
3324     90
3325    NaN
3326     06
3327     30
3328     06
3329     82
3330     06
3331    NaN
3332     06
3333     06
3334     50
3335     34
3336     74
3337     06
3338     06
3339     06
3340     46
3341    NaN
3342     70
3343     30
3344     90
3345     06
3346     14
3347     34
3348     06
3349     30
3350    NaN
3351     66
Name: provincia_indec_id, Length: 3214, dtype: object"
2020-10-28,,4555848415,Urgencia,Ciudadano,No,Trata,Reducción a la servidumbre o situaciones análogas,Buenos Aires,Del Viso,PNR - Línea 145,Línea 145,,,,,,,,"0        06
1        02
2        06
3        14
4       NaN
5        06
6        06
7        06
8        06
9        06
10       02
11      NaN
12       06
13       90
14       06
15       06
16       74
17       06
18       06
19       82
20       02
21       06
22       02
23       14
24       06
25       66
26       06
27       06
28       06
29       62
       ... 
3322     90
3323     54
3324     90
3325    NaN
3326     06
3327     30
3328     06
3329     82
3330     06
3331    NaN
3332     06
3333     06
3334     50
3335     34
3336     74
3337     06
3338     06
3339     06
3340     46
3341    NaN
3342     70
3343     30
3344     90
3345     06
3346     14
3347     34
3348     06
3349     30
3350    NaN
3351     66
Name: provincia_indec_id, Length: 3213, dtype: object"
2020-11-02,,8465948415,Urgencia,Ciudadano,No,Trata,Otro,Santiago del Estero,Añatuya,PNR - Línea 145,Línea 145,,Santiago del Estero,Añatuya,Denunciante - ciudadano,,Hombre,,"0        06
1        02
2        06
3        14
4       NaN
5        06
6        06
7        06
8        06
9        06
10       02
11      NaN
12       06
13       90
14       06
15       06
16       74
17       06
18       06
19       82
20       02
21       06
22       02
23       14
24       06
25       66
26       06
27       06
28       06
29       62
       ... 
3322     90
3323     54
3324     90
3325    NaN
3326     06
3327     30
3328     06
3329     82
3330     06
3331    NaN
3332     06
3333     06
3334     50
3335     34
3336     74
3337     06
3338     06
3339     06
3340     46
3341    NaN
3342     70
3343     30
3344     90
3345     06
3346     14
3347     34
3348     06
3349     30
3350    NaN
3351     66
Name: provincia_indec_id, Length: 3212, dtype: object"
2020-11-09,,594158415,Urgencia,Ciudadano,No,Trata,Explotación sexual,,,PNR - Línea 145,Línea 145,,,,Denunciante - ciudadano,,Mujer,,"0        06
1        02
2        06
3        14
4       NaN
5        06
6        06
7        06
8        06
9        06
10       02
11      NaN
12       06
13       90
14       06
15       06
16       74
17       06
18       06
19       82
20       02
21       06
22       02
23       14
24       06
25       66
26       06
27       06
28       06
29       62
       ... 
3322     90
3323     54
3324     90
3325    NaN
3326     06
3327     30
3328     06
3329     82
3330     06
3331    NaN
3332     06
3333     06
3334     50
3335     34
3336     74
3337     06
3338     06
3339     06
3340     46
3341    NaN
3342     70
3343     30
3344     90
3345     06
3346     14
3347     34
3348     06
3349     30
3350    NaN
3351     66
Name: provincia_indec_id, Length: 3211, dtype: object"
2020-11-09,,1505158415,Urgencia,Ciudadano,No,Trata,Otro,Santiago del Estero,Santiago del Estero,PNR - Línea 145,Línea 145,,,,Denunciante - ciudadano,,Mujer,,"0        06
1        02
2        06
3        14
4       NaN
5        06
6        06
7        06
8        06
9        06
10       02
11      NaN
12       06
13       90
14       06
15       06
16       74
17       06
18       06
19       82
20       02
21       06
22       02
23       14
24       06
25       66
26       06
27       06
28       06
29       62
       ... 
3322     90
3323     54
3324     90
3325    NaN
3326     06
3327     30
3328     06
3329     82
3330     06
3331    NaN
3332     06
3333     06
3334     50
3335     34
3336     74
3337     06
3338     06
3339     06
3340     46
3341    NaN
3342     70
3343     30
3344     90
3345     06
3346     14
3347     34
3348     06
3349     30
3350    NaN
3351     66
Name: provincia_indec_id, Length: 3210, dtype: object"
